title,views,cast,script,directing,likes,dislikes,dt_published
senador da sorte,423507.0,antonio tabet,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,baixe o app do porta\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,android: http://bit.ly/2zcxlzo\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,ios: https://apple.co/2iw633j\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,tradução e legendagem\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,dispositiva\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,josniel rodriguez\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet,esse é o canal porta dos fundos. lançamos vídeos todas as segundas,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,antonio tabet, quintas e sábados às 11h.,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,antonio tabet,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,baixe o app do porta\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,android: http://bit.ly/2zcxlzo\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,ios: https://apple.co/2iw633j\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,tradução e legendagem\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,dispositiva\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,josniel rodriguez\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes,esse é o canal porta dos fundos. lançamos vídeos todas as segundas,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,thati lopes, quintas e sábados às 11h.,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,antonio tabet,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,baixe o app do porta\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,android: http://bit.ly/2zcxlzo\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,ios: https://apple.co/2iw633j\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,tradução e legendagem\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,dispositiva\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,josniel rodriguez\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro,esse é o canal porta dos fundos. lançamos vídeos todas as segundas,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,evelyn castro, quintas e sábados às 11h.,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,antonio tabet,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,baixe o app do porta\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,android: http://bit.ly/2zcxlzo\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,ios: https://apple.co/2iw633j\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,tradução e legendagem\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,dispositiva\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,josniel rodriguez\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,\r,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r,esse é o canal porta dos fundos. lançamos vídeos todas as segundas,,55021.0,349.0,2020-11-05
senador da sorte,423507.0,pedro benevides\r, quintas e sábados às 11h.,,55021.0,349.0,2020-11-05
fazendo contato,215982.0,,,,18641.0,843.0,2020-11-02
próximo secretário,502504.0,,,,55511.0,1918.0,2020-10-31
olheiro,1241765.0,,,,89583.0,1113.0,2020-10-29
#tbtotoro - a vida como ela é,206541.0,,,,18398.0,624.0,2020-10-28
novo técnico do goytacaz - trote show #11,139745.0,,,,11201.0,209.0,2020-10-27
novo pantanal,503529.0,,,,52497.0,1027.0,2020-10-26
enquadro do peçanha - dinheiro na bunda,500676.0,,,,48799.0,712.0,2020-10-25
nelly à venda,228057.0,,,,21728.0,805.0,2020-10-24
clickbait,420557.0,,,,56704.0,977.0,2020-10-22
festa no asilo - trote show #10,116916.0,,,,9617.0,347.0,2020-10-20
quarentena sem sexo,1578164.0,,,,93247.0,1740.0,2020-10-19
cartela sugestiva,343722.0,,,,34463.0,484.0,2020-10-17
platananã – acabou a corrupção,297528.0,,,,37723.0,1022.0,2020-10-17
como fazer arroz - cozinha com pimenta,404633.0,,,,64715.0,2762.0,2020-10-15
se você der um zoom,442718.0,,guilherme macedo\r,,39981.0,2703.0,2020-10-15
#tbtotoro - batalha,146587.0,,,,13736.0,691.0,2020-10-14
pedreiro sensual - trote show #9,127212.0,,,,10397.0,238.0,2020-10-13
denúncia,475365.0,,,,45639.0,712.0,2020-10-12
vivendas da barra,618852.0,,,,58613.0,677.0,2020-10-10
"eu, tu, ele",575132.0,,,,45276.0,1098.0,2020-10-08
vôlei por zoom - trote show #8,146412.0,,,,12119.0,243.0,2020-10-06
dona helena no drive in,397756.0,,,,43565.0,635.0,2020-10-05
peçanha - a fazenda e o barraco no leblon,556978.0,,,,49263.0,762.0,2020-10-04
present man,403230.0,,pedro esteves\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,baixe o app do porta\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,android: http://bit.ly/2zcxlzo\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,ios: https://apple.co/2iw633j\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,tradução e legendagem\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,dispositiva\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,josniel rodriguez\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,\r,,50167.0,2336.0,2020-10-03
present man,403230.0,,esse é o canal porta dos fundos. lançamos vídeos todas as segundas,,50167.0,2336.0,2020-10-03
present man,403230.0,, quintas e sábados às 11h.,,50167.0,2336.0,2020-10-03
intérprete de libras,527533.0,,,,70434.0,1520.0,2020-10-01
#tbtotoro - judite,291059.0,,,,30420.0,1035.0,2020-09-30
negócio da china - trote show #7,319583.0,,,,26816.0,496.0,2020-09-29
criança esperança,538332.0,,,,61417.0,1047.0,2020-09-28
pra ajudar,1164044.0,,,,85836.0,1601.0,2020-09-26
"espelho, espelho meu",663225.0,,,,65816.0,638.0,2020-09-24
do cóccix até meu último botox - trote show #6,206765.0,,,,19555.0,279.0,2020-09-22
com que máscara eu vou?,550142.0,,,,54234.0,1490.0,2020-09-21
te peguei,622448.0,,,,52966.0,1719.0,2020-09-19
o último ativo,757016.0,,,,74403.0,1973.0,2020-09-17
#tbtotoro - porrada,250226.0,,,,23814.0,1140.0,2020-09-16
transa na varanda - trote show #5,363711.0,,,,27058.0,491.0,2020-09-15
spotify,899335.0,,ian sbf,,100927.0,2735.0,2020-09-14
spotify,899335.0,,pedro esteves,,100927.0,2735.0,2020-09-14
enquadro do peçanha - var e rachadinha,397706.0,,,,39287.0,783.0,2020-09-13
the boys: trailer brasileiro,538717.0,,,,55304.0,1013.0,2020-09-12
novo normal,790494.0,,,,70229.0,1047.0,2020-09-10
festa de 15 anos - trote show #4,226221.0,,,,19676.0,420.0,2020-09-08
polêmica da semana -  cloroquina,911468.0,,,,89431.0,2208.0,2020-09-07
carteirada,310290.0,,gustavo vilela,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,making of:\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,baixe o app do porta\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,android: http://bit.ly/2zcxlzo\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,ios: https://apple.co/2iw633j\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,tradução e legendagem\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,dispositiva\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,josniel rodriguez\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,\r,,28205.0,1036.0,2020-09-05
carteirada,310290.0,,esse é o canal porta dos fundos. lançamos vídeos todas as segundas,,28205.0,1036.0,2020-09-05
carteirada,310290.0,, quintas e sábados às 11h.,,28205.0,1036.0,2020-09-05
central de cancelamento,736041.0,,,,85488.0,2027.0,2020-09-03
#tbtotoro - quem manda,235347.0,,,,22528.0,1254.0,2020-09-02
o musicão - trote show #3,317726.0,,,,28741.0,497.0,2020-09-01
polêmica da semana - milícia,830556.0,,,,75234.0,754.0,2020-08-31
enquadro do peçanha - teorias da conspiração,500679.0,,,,52063.0,840.0,2020-08-30
proteção,794980.0,,,,76755.0,1674.0,2020-08-29
plantananã - tudo sobre volta da ana paula arósio,356608.0,,,,36373.0,1525.0,2020-08-29
foda assistida,507582.0,,,,38605.0,382.0,2020-08-27
plantananã - saiba tudo sobre a história de flordelis,563022.0,,,,65963.0,2058.0,2020-08-27
"amigos, cadê vocês? - trote show #2",364381.0,,,,39794.0,737.0,2020-08-25
polêmica da semana - racismo,1254556.0,,,,126008.0,3237.0,2020-08-24
sequestro familiar,490062.0,antonio tabet,,,42417.0,1077.0,2020-08-22
sequestro familiar,490062.0,fabio de luca,,,42417.0,1077.0,2020-08-22
sequestro familiar,490062.0,joel vieira \r,,,42417.0,1077.0,2020-08-22
sequestro familiar,490062.0,\r,,,42417.0,1077.0,2020-08-22
sequestro familiar,490062.0,roteiro\r,,,42417.0,1077.0,2020-08-22
sequestro familiar,490062.0,pedro esteves\r,,,42417.0,1077.0,2020-08-22
teatro online,564171.0,,,,52727.0,742.0,2020-08-20
polêmica da semana - desconfinamento,924496.0,,,,91943.0,1521.0,2020-08-17
enquadro do peçanha - tik tok,704043.0,,,,60649.0,1036.0,2020-08-16
sem créditos,617407.0,,,,59052.0,1166.0,2020-08-15
juntos e separados,664053.0,,,,59877.0,1034.0,2020-08-13
#tbtotoro - cura,335460.0,,,,34340.0,1472.0,2020-08-11
ménage inseguro,2974464.0,,,,171228.0,2134.0,2020-08-10
enquadro do peçanha - dia dos pais,521831.0,,,,49022.0,771.0,2020-08-09
nasce um papai,461060.0,,,,55414.0,1658.0,2020-08-08
plantananã - aniversário do porta,378727.0,,,,52405.0,1343.0,2020-08-06
teste,1244578.0,,,,94596.0,1182.0,2020-08-06
próximo prefeito,595940.0,,,,66861.0,1322.0,2020-08-03
crise no relacionamento,600914.0,,,,52892.0,523.0,2020-08-01
enquadro do peçanha - dia do orgasmo (+18),801919.0,,,,73339.0,1172.0,2020-08-01
procedimentos estéticos,813381.0,,,,68264.0,924.0,2020-07-30
#tbtotoro - essa é pra você,427063.0,,,,45288.0,3663.0,2020-07-28
guarda compartilhada,629865.0,,,,63220.0,823.0,2020-07-27
oxalá,1110073.0,paulo vieira,joão vicente de castro,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,paulo vieira,fabio porchat,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,luis lobianco,joão vicente de castro,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,luis lobianco,fabio porchat,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,fabio porchat,joão vicente de castro,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,fabio porchat,fabio porchat,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,evelyn castro,joão vicente de castro,,111324.0,2267.0,2020-07-25
oxalá,1110073.0,evelyn castro,fabio porchat,,111324.0,2267.0,2020-07-25
trintaporcentolândia,730355.0,,,,98246.0,6009.0,2020-07-23
o sítio é meeeeu - trote show #1,847626.0,,,,89514.0,1276.0,2020-07-21
inimigas,896434.0,,,,85703.0,1073.0,2020-07-20
enquadro do peçanha - csgo,851724.0,,,,105924.0,2078.0,2020-07-19
notícia transmissível,436732.0,,,,47916.0,721.0,2020-07-18
"roi, yollanda?",624461.0,,,,66741.0,5542.0,2020-07-17
terminador do futuro,704368.0,,,,67229.0,859.0,2020-07-16
#tbtotoro - sobre a mesa,427533.0,,,,50062.0,2696.0,2020-07-14
tik toker,1207784.0,,,,129565.0,6811.0,2020-07-13
dark zoom,540821.0,,,,45592.0,1721.0,2020-07-11
infante voltou,967535.0,,pedro esteves,,124772.0,2651.0,2020-07-09
plantananã - bolsonaro testa positivo para covid-19,660439.0,,,,73319.0,3741.0,2020-07-08
call eterno,733015.0,,,,53264.0,1787.0,2020-07-06
de web com o ex,871367.0,,,,68991.0,1307.0,2020-07-04
dona helena - saindo da cisterna,449575.0,,,,60522.0,1153.0,2020-07-02
amiga imaginária,1126794.0,,manuela cantuária\r,,88438.0,1800.0,2020-06-29
suruba online,1308974.0,,,,96000.0,1765.0,2020-06-27
cloroquina do dia seguinte,453288.0,,,,48894.0,1100.0,2020-06-25
correspondente,1179262.0,,,,101330.0,1578.0,2020-06-22
assistência divina,1424838.0,,,,146817.0,4128.0,2020-06-20
plantananã - tudo sobre a prisão de queiroz,712515.0,,,,78183.0,2798.0,2020-06-18
interpretação de texto,1073969.0,,,,142575.0,1573.0,2020-06-18
o gado mora ao lado,756655.0,fabio porchat,manuela cantuária,,108070.0,5252.0,2020-06-15
dia dos namorados,986374.0,,,,91674.0,1721.0,2020-06-13
teste de covid,1912482.0,thati lopes,matheus mad,,120610.0,6019.0,2020-06-11
teste de covid,1912482.0,rafael portugal,matheus mad,,120610.0,6019.0,2020-06-11
nota de repúdio,1714041.0,nathália cruz,nathalia cruz,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,nathália cruz,fabio porchat,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,nathália cruz,joão vicente,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,noemia oliveira,nathalia cruz,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,noemia oliveira,fabio porchat,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,noemia oliveira,joão vicente,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,joão vicente de castro,nathalia cruz,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,joão vicente de castro,fabio porchat,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,joão vicente de castro,joão vicente,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,fabio porchat,nathalia cruz,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,fabio porchat,fabio porchat,rodrigo van der put,277500.0,12606.0,2020-06-08
nota de repúdio,1714041.0,fabio porchat,joão vicente,rodrigo van der put,277500.0,12606.0,2020-06-08
família sem filtros ep. 09 - achados e perdidos,339664.0,,,,28997.0,697.0,2020-06-07
terapia a distância,1347275.0,,gregório duvivier,,104543.0,2530.0,2020-06-06
quarentena verde,959608.0,,,,90790.0,3319.0,2020-06-01
família sem filtros ep. 08 - internet porrada,356739.0,,,,31469.0,734.0,2020-05-31
tô bem,1293016.0,thati lopes,nathalia cruz,,97385.0,1526.0,2020-05-30
tô bem,1293016.0,evelyn castro,nathalia cruz,,97385.0,1526.0,2020-05-30
direto de brasília,796682.0,,,,102731.0,2776.0,2020-05-28
plantananã - treta anitta x leo dias,854723.0,,,,73501.0,3181.0,2020-05-27
a cura pro corona,1309186.0,evelyn castro,gregório duvivier,,111734.0,2889.0,2020-05-25
a cura pro corona,1309186.0,gregório duvivier,gregório duvivier,,111734.0,2889.0,2020-05-25
família sem filtros ep. 07 - a live,354579.0,,,,28079.0,534.0,2020-05-24
trabalhando em casa #5 - happy hour,1287279.0,evelyn castro,,,74469.0,913.0,2020-05-23
trabalhando em casa #5 - happy hour,1287279.0,fabio porchat,,,74469.0,913.0,2020-05-23
trabalhando em casa #5 - happy hour,1287279.0,thati lopes,,,74469.0,913.0,2020-05-23
trabalhando em casa #5 - happy hour,1287279.0,pedro benevides,,,74469.0,913.0,2020-05-23
trabalhando em casa #5 - happy hour,1287279.0,antonio tabet,,,74469.0,913.0,2020-05-23
plantananã - tudo sobre a reunião ministerial,734356.0,,,,77001.0,2571.0,2020-05-23
ministro da saúde,2711417.0,,,,274585.0,11157.0,2020-05-21
máscara,690668.0,fabio porchat,,,64293.0,6608.0,2020-05-19
amor em quarentena,765076.0,,,,62954.0,878.0,2020-05-18
família sem filtros ep. 06 - o resgate,320571.0,rafael portugal,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,\r,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,baixe o app do porta\r,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,android: http://bit.ly/2zcxlzo\r,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,ios: https://apple.co/2iw633j\r,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,\r,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,\r,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0,esse é o canal de humor porta dos fundos. lançamos vídeos todas as segundas,,,27389.0,635.0,2020-05-17
família sem filtros ep. 06 - o resgate,320571.0, quintas e sábados às 11h.,,,27389.0,635.0,2020-05-17
homens?,878443.0,fabio porchat,fabio porchat,,83556.0,1645.0,2020-05-16
homens?,878443.0,gabriel godoy,fabio porchat,,83556.0,1645.0,2020-05-16
#tbt do porta - perrengue de playboy,1050187.0,gregório duvivier,,,80962.0,2382.0,2020-05-14
#tbt do porta - perrengue de playboy,1050187.0,marcos veras,,,80962.0,2382.0,2020-05-14
#tbt do porta - perrengue de playboy,1050187.0,flavio lamenza,,,80962.0,2382.0,2020-05-14
vírus influencer,1063741.0,,,,98772.0,4490.0,2020-05-11
família sem filtros ep. 05 - a rebelião,418783.0,,,,36681.0,940.0,2020-05-10
trabalhando em casa #4 - dia de folga,1725135.0,evelyn castro,,,107904.0,1129.0,2020-05-09
